,promo_on_not_on_promotion_7,promo_on_not_on_promotion_6,promo_on_not_on_promotion_5,promo_on_not_on_promotion_4,promo_on_not_on_promotion_3,promo_on_not_on_promotion_2,promo_on_not_on_promotion_1,promo_on_not_on_promotion_0,promo_on_Save_7,promo_on_Save_6,promo_on_Save_5,promo_on_Save_4,promo_on_Save_3,promo_on_Save_2,promo_on_Save_1,promo_on_Save_0,promo_on_Pts_7,promo_on_Pts_6,promo_on_Pts_5,promo_on_Pts_4,promo_on_Pts_3,promo_on_Pts_2,promo_on_Pts_1,promo_on_Pts_0,promo_on_PWP_7,promo_on_PWP_6,promo_on_PWP_5,promo_on_PWP_4,promo_on_PWP_3,promo_on_PWP_2,promo_on_PWP_1,promo_on_PWP_0,promo_on_Multi Buy_7,promo_on_Multi Buy_6,promo_on_Multi Buy_5,promo_on_Multi Buy_4,promo_on_Multi Buy_3,promo_on_Multi Buy_2,promo_on_Multi Buy_1,promo_on_Multi Buy_0,promo_on_Bogshp_7,promo_on_Bogshp_6,promo_on_Bogshp_5,promo_on_Bogshp_4,promo_on_Bogshp_3,promo_on_Bogshp_2,promo_on_Bogshp_1,promo_on_Bogshp_0,promo_on_3 for 2_7,promo_on_3 for 2_6,promo_on_3 for 2_5,promo_on_3 for 2_4,promo_on_3 for 2_3,promo_on_3 for 2_2,promo_on_3 for 2_1,promo_on_3 for 2_0,promo_on_2 For_7,promo_on_2 For_6,promo_on_2 For_5,promo_on_2 For_4,promo_on_2 For_3,promo_on_2 For_2,promo_on_2 For_1,promo_on_2 For_0,promo_on_1 NOT FOR USE: expanded promo as not week aligned_7,promo_on_1 NOT FOR USE: expanded promo as not week aligned_6,promo_on_1 NOT FOR USE: expanded promo as not week aligned_5,promo_on_1 NOT FOR USE: expanded promo as not week aligned_4,promo_on_1 NOT FOR USE: expanded promo as not week aligned_3,promo_on_1 NOT FOR USE: expanded promo as not week aligned_2,promo_on_1 NOT FOR USE: expanded promo as not week aligned_1,promo_on_1 NOT FOR USE: expanded promo as not week aligned_0,promo_on_0 NOT FOR USE: multiple promos_7,promo_on_0 NOT FOR USE: multiple promos_6,promo_on_0 NOT FOR USE: multiple promos_5,promo_on_0 NOT FOR USE: multiple promos_4,promo_on_0 NOT FOR USE: multiple promos_3,promo_on_0 NOT FOR USE: multiple promos_2,promo_on_0 NOT FOR USE: multiple promos_1,promo_on_0 NOT FOR USE: multiple promos_0,period_len_7,period_len_6,period_len_5,period_len_4,period_len_3,period_len_2,period_len_1,period_len_0,p_sdayct_7,p_sdayct_6,p_sdayct_5,p_sdayct_4,p_sdayct_3,p_sdayct_2,p_sdayct_1,p_sdayct_0,prev_p_sales_units_7,prev_p_sales_units_6,prev_p_sales_units_5,prev_p_sales_units_4,prev_p_sales_units_3,prev_p_sales_units_2,prev_p_sales_units_1,prev_p_sales_units_0,p_olmp_7,p_olmp_6,p_olmp_5,p_olmp_4,p_olmp_3,p_olmp_2,p_olmp_1,p_olmp_0,p_lmp_7,p_lmp_6,p_lmp_5,p_lmp_4,p_lmp_3,p_lmp_2,p_lmp_1,p_lmp_0,w_olmp_7,w_olmp_6,w_olmp_5,w_olmp_4,w_olmp_3,w_olmp_2,w_olmp_1,w_olmp_0,w_lmp_7,w_lmp_6,w_lmp_5,w_lmp_4,w_lmp_3,w_lmp_2,w_lmp_1,w_lmp_0,sdayct_7,sdayct_6,sdayct_5,sdayct_4,sdayct_3,sdayct_2,sdayct_1,sdayct_0,prev_sales_units_7,prev_sales_units_6,prev_sales_units_5,prev_sales_units_4,prev_sales_units_3,prev_sales_units_2,prev_sales_units_1,prev_sales_units_0
62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.8571428571428572,85557.98214285714,1373.6607142857142,615803.0,9782.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.8571428571428572,85557.98214285714,1373.6607142857142,612559.0,9976.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.8571428571428572,85557.98214285714,1373.6607142857142,568996.0,9699.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.8571428571428572,80115.78571428571,2104.8928571428573,625018.0,14644.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.9285714285714286,80115.78571428571,2104.8928571428573,559843.0,14889.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.9285714285714286,80115.78571428571,2104.8928571428573,545448.0,15603.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.9285714285714286,80115.78571428571,2104.8928571428573,512933.0,13801.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.9285714285714286,78365.92857142857,1592.0,581623.0,13156.0,0.0,6.0
63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.8928571428571428,82417.92857142857,1366.4642857142858,560365.0,9009.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.8928571428571428,82417.92857142857,1366.4642857142858,564507.0,8815.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.8928571428571428,82417.92857142857,1366.4642857142858,608627.0,10618.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.8928571428571428,83110.96428571429,1740.5,562960.0,12341.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.3928571428571428,83110.96428571429,1740.5,578124.0,12151.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.3928571428571428,83110.96428571429,1740.5,575724.0,12041.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.3928571428571428,83110.96428571429,1740.5,610299.0,12201.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.3928571428571428,85557.98214285714,1373.6607142857142,576641.0,8350.0,0.0,14.0
64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.392857142857143,75457.92857142857,1316.5357142857142,535814.0,8371.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.392857142857143,75457.92857142857,1316.5357142857142,476022.0,8563.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.392857142857143,75457.92857142857,1316.5357142857142,565743.0,11177.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,3.392857142857143,79558.75,1865.1785714285713,534645.0,13181.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.6785714285714286,79558.75,1865.1785714285713,585212.0,14668.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.6785714285714286,79558.75,1865.1785714285713,527050.0,11934.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.6785714285714286,79558.75,1865.1785714285713,580738.0,12442.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.6785714285714286,79771.14285714286,1140.9285714285713,567363.0,8015.0,0.0,10.0
65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.2142857142857142,85557.98214285714,1373.6607142857142,615803.0,9782.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.2142857142857142,85557.98214285714,1373.6607142857142,612559.0,9976.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.2142857142857142,85557.98214285714,1373.6607142857142,568996.0,9699.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.2142857142857142,80115.78571428571,2104.8928571428573,625018.0,14644.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.142857142857143,80115.78571428571,2104.8928571428573,559843.0,14889.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.142857142857143,80115.78571428571,2104.8928571428573,545448.0,15603.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.142857142857143,80115.78571428571,2104.8928571428573,512933.0,13801.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.142857142857143,78365.92857142857,1592.0,581623.0,13156.0,0.0,13.0
66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.178571428571429,82417.92857142857,1366.4642857142858,560365.0,9009.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.178571428571429,82417.92857142857,1366.4642857142858,564507.0,8815.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,4.178571428571429,82417.92857142857,1366.4642857142858,608627.0,10618.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,4.178571428571429,83110.96428571429,1740.5,562960.0,12341.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.5714285714285714,83110.96428571429,1740.5,578124.0,12151.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.5714285714285714,83110.96428571429,1740.5,575724.0,12041.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.5714285714285714,83110.96428571429,1740.5,610299.0,12201.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.5714285714285714,85557.98214285714,1373.6607142857142,576641.0,8350.0,0.0,7.0
67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,6.178571428571429,75457.92857142857,1316.5357142857142,535814.0,8371.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,6.178571428571429,75457.92857142857,1316.5357142857142,476022.0,8563.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,6.178571428571429,75457.92857142857,1316.5357142857142,565743.0,11177.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,6.178571428571429,79558.75,1865.1785714285713,534645.0,13181.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.5714285714285714,79558.75,1865.1785714285713,585212.0,14668.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.5714285714285714,79558.75,1865.1785714285713,527050.0,11934.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.5714285714285714,79558.75,1865.1785714285713,580738.0,12442.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.5714285714285714,79771.14285714286,1140.9285714285713,567363.0,8015.0,0.0,14.0
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,3.1785714285714284,65207.857142857145,23844.285714285714,458919.0,166666.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,3.1785714285714284,65207.857142857145,23844.285714285714,458098.0,164437.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,3.1785714285714284,65207.857142857145,23844.285714285714,426606.0,152089.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,3.1785714285714284,60122.21428571428,22098.464285714286,467135.0,172527.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,5.464285714285714,60122.21428571428,22098.464285714286,420554.0,154178.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,5.464285714285714,60122.21428571428,22098.464285714286,410354.0,150697.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,5.464285714285714,60122.21428571428,22098.464285714286,385379.0,141355.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,5.464285714285714,55431.107142857145,21152.285714285714,426622.0,168157.0,0.0,31.0
69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,5.410714285714286,61584.357142857145,22733.571428571428,433718.0,156557.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,5.410714285714286,61584.357142857145,22733.571428571428,432064.0,155701.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,5.410714285714286,61584.357142857145,22733.571428571428,456053.0,166447.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,5.410714285714286,60922.0,23889.14285714286,419304.0,165687.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,3.5714285714285716,60922.0,23889.14285714286,420997.0,165588.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,3.5714285714285716,60922.0,23889.14285714286,426517.0,168359.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,3.5714285714285716,60922.0,23889.14285714286,438998.0,169262.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,3.5714285714285716,65207.857142857145,23844.285714285714,482197.0,184448.0,1.0,25.0
70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.464285714285714,55950.82142857143,20823.64285714286,397082.0,147103.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.464285714285714,55950.82142857143,20823.64285714286,349857.0,134728.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.464285714285714,55950.82142857143,20823.64285714286,420561.0,156359.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,8.464285714285714,59068.892857142855,22355.035714285714,396446.0,151380.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.607142857142857,59068.892857142855,22355.035714285714,434948.0,164932.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.607142857142857,59068.892857142855,22355.035714285714,390908.0,148076.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.607142857142857,59068.892857142855,22355.035714285714,431627.0,161553.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,5.607142857142857,58812.357142857145,22099.714285714286,418551.0,156827.0,0.0,42.0
71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,0.7678571428571429,71274.85714285714,15656.785714285714,515319.0,110266.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,0.7678571428571429,71274.85714285714,15656.785714285714,512852.0,109683.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,0.7678571428571429,71274.85714285714,15656.785714285714,477032.0,101663.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.7678571428571429,68026.75,14193.92857142857,527119.0,112543.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.1785714285714286,68026.75,14193.92857142857,475511.0,99221.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.1785714285714286,68026.75,14193.92857142857,464297.0,96754.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.1785714285714286,68026.75,14193.92857142857,437822.0,88912.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.1785714285714286,62928.08928571428,13655.30357142857,484569.0,110210.0,0.0,10.0
72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,469608.0,99766.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,471867.0,101455.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,510879.0,108366.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,478428.0,96873.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,491873.0,98402.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,488939.0,98826.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.017857142857142856,1.4642857142857142,69805.60714285714,14512.32142857143,515267.0,107233.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,1.4642857142857142,71274.85714285714,15656.785714285714,477203.0,107788.0,0.0,9.0
73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.4285714285714286,63556.25,13218.214285714286,450456.0,93729.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.4285714285714286,63556.25,13218.214285714286,398824.0,85761.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.4285714285714286,63556.25,13218.214285714286,478537.0,98383.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.4285714285714286,67189.92857142857,14234.0,451472.0,96354.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.3571428571428572,67189.92857142857,14234.0,494954.0,104926.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.3571428571428572,67189.92857142857,14234.0,443887.0,95097.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.3571428571428572,67189.92857142857,14234.0,491005.0,102175.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.3571428571428572,66743.07142857143,14169.0,474765.0,100613.0,0.0,11.0
74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,19.214285714285715,64547.642857142855,20303.821428571428,446814.0,143461.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,19.214285714285715,64547.642857142855,20303.821428571428,446720.0,141045.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,19.214285714285715,64547.642857142855,20303.821428571428,477219.0,145281.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,19.214285714285715,66392.57142857143,18418.571428571428,456878.0,128113.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,19.714285714285715,66392.57142857143,18418.571428571428,457101.0,129484.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,19.714285714285715,66392.57142857143,18418.571428571428,466583.0,128293.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,19.714285714285715,66392.57142857143,18418.571428571428,478430.0,129830.0,0.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,19.714285714285715,69505.82142857143,19546.321428571428,529050.0,137595.0,1.0,154.0
75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.4642857142857142,79336.07142857143,5515.392857142857,552833.0,37442.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.4642857142857142,79336.07142857143,5515.392857142857,550045.0,37720.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.4642857142857142,79336.07142857143,5515.392857142857,580543.0,41957.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.4642857142857142,78741.85714285714,6069.285714285715,544290.0,40701.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.1428571428571428,78741.85714285714,6069.285714285715,544933.0,41652.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.1428571428571428,78741.85714285714,6069.285714285715,552236.0,42640.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,1.1428571428571428,78741.85714285714,6069.285714285715,563313.0,44947.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,1.1428571428571428,83103.32142857143,5948.821428571428,622667.0,43978.0,1.0,2.0
76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.5285714285714286,72869.55714285714,4836.528571428571,509309.0,34876.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.5285714285714286,72869.55714285714,4836.528571428571,453350.0,31235.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.5285714285714286,72869.55714285714,4836.528571428571,540115.0,36805.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,0.5285714285714286,76267.53571428571,5156.392857142857,513625.0,34201.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,0.6428571428571429,76267.53571428571,5156.392857142857,562288.0,37592.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,0.6428571428571429,76267.53571428571,5156.392857142857,504037.0,34947.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,0.6428571428571429,76267.53571428571,5156.392857142857,555541.0,37639.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,0.6428571428571429,77314.67857142857,5033.553571428572,541321.0,34057.0,0.0,4.0
77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.017857142857142856,19.839285714285715,64097.642857142855,20220.285714285714,446814.0,143461.0,0.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.017857142857142856,19.839285714285715,64097.642857142855,20220.285714285714,446720.0,141045.0,0.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.017857142857142856,19.839285714285715,64097.642857142855,20220.285714285714,477219.0,145281.0,0.0,154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,19.839285714285715,66392.57142857143,18418.571428571428,456878.0,128113.0,0.0,217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,25.464285714285715,66392.57142857143,18418.571428571428,457101.0,129484.0,1.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,25.464285714285715,66392.57142857143,18418.571428571428,466583.0,128293.0,0.0,186.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,25.464285714285715,66392.57142857143,18418.571428571428,478430.0,129830.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.023809523809523808,25.464285714285715,64895.67857142857,18847.904761904763,529050.0,137595.0,1.0,200.0
